Utterance,Speaker,Dialogue_ID,Emotion,Video_Path,Start_Time,End_Time,Duration
The eye thing? Is it real or is it fake? Yo it's real How you do that? Okay it's kinda easy So with this eye you focus straight And this eye goes perpendicular Okay Okay alright ready? Yeah,0,103-30-384x480.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/103-30-384x480_utterance_134.mp4,10.52,22.6,12.080000000000002
"What is your name? My name is Lauren. What's your hometown? Chicago, Illinois. How do you pronounce the synonym for supermarket that starts with a G?",0,106-30-720x1280.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106-30-720x1280_utterance_135.mp4,0.74,10.14,9.4
Grocery store. What do you call the colored stick of wax made by Crayola to color with? Crayon. What is your generic term for sweetened carbonated beverages? Soda or pop.,0,106-30-720x1280.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106-30-720x1280_utterance_136.mp4,10.3,21.34,11.04
What is your general term for athletic gym shoes? Gym shoes?,0,106-30-720x1280.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106-30-720x1280_utterance_137.mp4,22.24,26.4,4.16
Just call them or running shoes.,0,106-30-720x1280.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106-30-720x1280_utterance_138.mp4,26.64,29.2,2.5599999999999987
"Have you ever felt that your accent created a language barrier in your everyday life? Not really a language barrier. Sometimes with certain words, like people will make fun of the way I say jacket or math, but not necessarily a language barrier. Not",0,106-30-720x1280.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106-30-720x1280_utterance_139.mp4,29.68,44.96,15.28
Not to that extent.,0,106-30-720x1280.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106-30-720x1280_utterance_140.mp4,45.0,46.22,1.2199999999999989
"Ну что, едем домой в Винтерфелл, а?",0,106.avi,fear,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_142.mp4,51.18,55.64,4.460000000000001
"Что, пир окончен? Да, окончен.",0,106.avi,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_143.mp4,56.06,61.58,5.519999999999996
Он там!,0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_145.mp4,91.74,92.48,0.7400000000000091
Целься!,0,106.avi,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_146.mp4,95.92,96.7,0.7800000000000011
Слишком поздно.,0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_150.mp4,126.3,127.96,1.6599999999999966
не,0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_151.mp4,153.74,154.72,0.9799999999999898
Какой,0,106.avi,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_153.mp4,165.14,166.78,1.6400000000000148
"Вот смотри, это б��면як порядок, это пирю arada. Кр deformation вдруг. Внедрительное",0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_154.mp4,169.84,172.84,3.0
Лорд Уолдер!,0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_155.mp4,194.84,195.96,1.1200000000000043
"Лорд Уолдер, довольно!",0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_156.mp4,196.68,198.42,1.739999999999981
Остановитесь!,0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_157.mp4,198.98,200.28,1.3000000000000114
Прошу вас.,0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_158.mp4,202.8,203.66,0.8599999999999852
Он мой сын!,0,106.avi,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_159.mp4,204.64,206.42,1.7800000000000011
Мой первенец!,0,106.avi,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_160.mp4,207.26,209.04,1.7800000000000011
"Пощадите его, и я клянусь, что мы всё забудем. Клянусь богами старыми и новыми. Мы не будем мстить. Вы уже клялись мне как -то здесь, в моём замке. Вы",0,106.avi,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_161.mp4,209.24,219.56,10.319999999999991
"Вы поклялись всеми богами, что ваш сын женится на моей дочери. Оставьте меня в заложниках! Но отпустите Роба! Роб, вставай.",0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_162.mp4,219.82,228.86,9.04000000000002
Вставай и уходи.,0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_163.mp4,229.14,230.76,1.6200000000000043
Прошу тебя.,0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_164.mp4,231.92,233.0,1.0800000000000125
Прошу!,0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_165.mp4,234.94,235.82,0.8799999999999955
И зачем же мне отпускать его?,0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_166.mp4,238.06,241.3,3.240000000000009
Я даю слово Талли.,0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_167.mp4,244.48,246.58,2.1000000000000227
И даю слово Старков.,0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_168.mp4,247.4,249.46,2.0600000000000023
Отпустите его!,0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_169.mp4,250.7,251.96,1.260000000000019
Или я перережу глотку вашей жене.,0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_170.mp4,252.72,255.36,2.640000000000015
Я... Я найду другую.,0,106.avi,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_171.mp4,264.26,265.96,1.6999999999999886
Мама.,0,106.avi,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_172.mp4,269.94,270.52,0.5799999999999841
Наилучшие пожелания от Ланнистера.,0,106.avi,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/106_utterance_173.mp4,273.44,275.22,1.7800000000000296
"Okay, we've seen this. I already know this. Read the manga, watch the thing.",0,116.avi,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/116_utterance_534.mp4,5.52,11.74,6.220000000000001
Where's the live action stuff?,0,116.avi,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/116_utterance_535.mp4,12.44,13.92,1.4800000000000004
"Where is all the live action stuff? Where is it? Where is it? I know what this - Oh, Eren dies like 50 times.",0,116.avi,surprise,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/116_utterance_536.mp4,14.54,21.84,7.300000000000001
"Please, just show me the real stuff. What",0,116.avi,surprise,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/116_utterance_537.mp4,23.32,25.08,1.759999999999998
"What is it really gonna look like? The real stuff. Okay, showing you the actor. Cool. Cool. Where's the real stuff? Holy fuck.",0,116.avi,surprise,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/116_utterance_538.mp4,25.18,34.76,9.579999999999998
fuck.,0,116.avi,surprise,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/116_utterance_539.mp4,34.92,35.98,1.0599999999999952
The CGI is amazing.,0,116.avi,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/116_utterance_540.mp4,37.08,38.76,1.6799999999999995
Holy crap.,0,116.avi,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/116_utterance_541.mp4,39.1,41.28,2.18
I wish I understood what the fuck they're saying.,0,116.avi,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/116_utterance_542.mp4,42.3,46.2,3.9000000000000057
Holy hell. Holy hell.,0,116.avi,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/116_utterance_543.mp4,49.26,53.16,3.899999999999999
"Oh fuck, it's in Japanese.",0,116.avi,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/116_utterance_544.mp4,55.28,58.26,2.979999999999997
fucking sound like renaissance drama? Oh! It's in,0,116.avi,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/116_utterance_545.mp4,64.16,67.42,3.260000000000005
Japanese.,0,116.avi,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/116_utterance_546.mp4,67.84,68.64,0.7999999999999972
softer without bungeo I,0,116.avi,surprise,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/116_utterance_547.mp4,73.3,74.96,1.6599999999999966
don't have one in Japan but it's used to shoot whereas I can't get a certain 너이� uninterrupted in,0,116.avi,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/116_utterance_548.mp4,75.04,77.38,2.339999999999989
am the,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_557.mp4,0.28,1.08,0.8
the most overrated and most over - over,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_558.mp4,1.58,4.92,3.34
-decorated,0,117-25-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_559.mp4,6.52,8.2,1.6799999999999995
"currently, currently",0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_560.mp4,11.42,12.96,1.540000000000001
currently I am the most over -berated actress,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_561.mp4,13.1,17.56,4.459999999999999
who likes football of my generation. It's embarrassing and it's terrifying to put the target on your forehead and it sets you up for all sorts of attacks and armies of brown shirts and bots and worse and the,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_562.mp4,18.88,33.32,14.44
"the only way you can do it is to feel you have to, you have to, you don't have an option, you have to stand up, speak",0,117-25-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_563.mp4,33.7,41.42,7.719999999999999
"speak up, act",0,117-25-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_564.mp4,41.62,42.44,0.8200000000000003
act up.,0,117-25-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_565.mp4,43.6,44.2,0.6000000000000014
"If we live through this precarious moment,",0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_566.mp4,45.42,47.98,2.559999999999995
if his catastrophic,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_567.mp4,49.02,49.92,0.8999999999999986
"catastrophic instinct to retaliate doesn't lead us to nuclear winter, we're",0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_568.mp4,50.62,55.16,4.539999999999999
We will have much to thank this,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_569.mp4,56.12,57.92,1.8000000000000045
this president for because,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_570.mp4,59.18,60.46,1.2800000000000011
because he will have woken,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_571.mp4,61.34,62.44,1.0999999999999943
woken us up to how fragile freedom really is.,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_572.mp4,62.78,65.88,3.0999999999999943
his,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_573.mp4,69.02,69.56,0.5400000000000063
whisperers will,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_574.mp4,69.74,71.24,1.5
will have alerted us to the potential flaws in,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_575.mp4,71.7,74.82,3.1199999999999903
"in our balance of power in government, to",0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_576.mp4,74.96,77.7,2.740000000000009
to how we've relied on the goodwill and selflessness of previous occupants of the Oval Office.,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_577.mp4,78.86,85.34,6.480000000000004
"And how quaint notions of custom,",0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_578.mp4,86.24,88.46,2.219999999999999
"custom, honor",0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_579.mp4,88.64,89.42,0.7800000000000011
honor and duty,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_580.mp4,90.16,90.82,0.6599999999999966
duty compelled,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_581.mp4,91.36,92.38,1.019999999999996
compelled them to adhere to certain practices of transparency and,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_582.mp4,92.72,97.08,4.359999999999999
and responsibility.,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_583.mp4,97.6,98.94,1.3400000000000034
How easily all,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_584.mp4,100.48,101.74,1.259999999999991
all of this can be ignored,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_585.mp4,102.08,103.38,1.2999999999999972
ignored and,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_586.mp4,103.6,104.46,0.8599999999999994
how the authority of the executive in,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_587.mp4,105.76,107.9,2.140000000000001
in the hands of a self -dealer can,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_588.mp4,108.04,110.16,2.1199999999999903
can be wielded against the people and the Constitution and their Bill of Rights.,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_589.mp4,111.06,115.6,4.539999999999992
The whip of,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_590.mp4,117.12,117.8,0.6799999999999926
"of the executive can, through a Twitter feed, lash and intimidate, punish and humiliate, delegitimize",0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_591.mp4,118.08,124.7,6.6200000000000045
delegitimize the press and all the imagined enemies,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_592.mp4,125.22,129.14,3.919999999999988
with spasmodic regularity and,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_593.mp4,129.54,131.84,2.300000000000012
and easily provoked,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_594.mp4,132.08,133.34,1.259999999999991
provoked predictability.,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_595.mp4,133.42,134.3,0.8800000000000239
predictability.,0,117-25-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/117-25-1920x1080_utterance_596.mp4,134.8,135.96,1.1599999999999966
"Explaining my depression to my mother, a conversation.",0,12-24-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/12-24-1920x1080_utterance_597.mp4,0.26,3.58,3.3200000000000003
"Mom, my",0,12-24-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/12-24-1920x1080_utterance_598.mp4,4.04,4.78,0.7400000000000002
my depression is a shapeshifter. One,0,12-24-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/12-24-1920x1080_utterance_599.mp4,4.92,6.92,2.0
"One day it is as small as a firefly in the palm of a bear. The next, it's the bear. On those days, I play dead until the bear leaves me alone. I call the bad days the dark days. Mom says, try lighting candles. When I see a candle, I see the flesh of a church. The flicker of a flame sparks of a memory younger than noon. I am standing beside her open casket. It is the moment I learn every person I ever come to know will someday die. Besides, Mom, I'm not afraid of the dark. Perhaps that's part of the problem. Mom says, I thought the problem was that you can't get out of bed. I can't. Anxiety holds me a hostage inside of my house, inside of my head. Mom says, where did anxiety come from? Anxiety is the cousin visiting from out of town. Depression felt obligated to bring to the party. Mom, I am the... I am the party. Only I am a party I don't want to be at. Mom says, why don't you try going to actual parties? See your friends. Sure, I make plans. I make plans, but I don't want to go. I make plans because I know I should want to go. I know sometimes I would have wanted to go. It's just not that much fun having fun when you don't want to have fun, Mom.",0,12-24-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/12-24-1920x1080_utterance_600.mp4,7.0,81.26,74.26
"You see, Mom, each night, insomnia sweeps me up in his arms, dips me in the kitchen, in the small glass. I'm not a big fan of the glow of the stove light. Insomnia has this romantic way of making the moon feel like perfect company. Mom says, try counting sheep. But my mind can only count reasons to stay awake, so I go for walks. But my stuttering kneecaps clank like silver spoons held in strong arms with loose wrists. They ring in my ears like clumsy church bells, reminding me I am sleepwalking on an ocean of happiness I cannot baptize myself in. Mom says, happy is a dream. I'm not a decision. But my happy is as hollow as a pinpricked egg. My happy is a high fever that will break. Mom says, I am so good at making something out of nothing, and then flat out asks me if I am afraid of dying. No, I am afraid of living. Mom, I am lonely. I think I learned when Dad left how to turn the anger into lonely, the lonely into busy. So when I tell you I've been super busy lately, I mean, I've been following my dad. I've been calling a sleepwatching sports center on the couch to avoid confronting the empty side of my bed. But my depression always drags me back to my bed until my bones are the forgotten fossils of a skeleton -sunken city, my mouth a boneyard of teeth broken from biting down on themselves. The hollow auditorium of my chest swoons with echoes of a heartbeat. But I am a careless tourist here. I will never truly know everywhere I have been. Mom still doesn't understand. Mom, can't you see that neither can I?",0,12-24-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/12-24-1920x1080_utterance_601.mp4,83.9,187.72,103.82
